smiles,hof
CC12CCC3C(C13)C2=O,5.29
CCOC(C)(CC)C#C,-9.72
C1CC2=C(CO1)NN=N2,20.98
CC12CC3C1C(O2)C3=O,-3.58
OC1CCC2C3NC3C12,16.91
COC12C(O)C1CC2C,-40.84
CN1C2C(O)C2NC1=O,-52.52
CC1C2OC2C2(C)OC12,-29.89
CC(O)C(CO)C(C)O,-151.26
C1C23CN=COC12CN3,49.12
O=C1NN=C2C3CC3N12,66.19
C1N2CC3OCC=CC123,45.93
CC12CC(C1)NC(=O)C2,-32.71
CCC(OCC=O)C=O,-107.94
CC1CC2(O)CC1C2=O,-50.07
C1C2CCC3CCC2C13,13.67
CC(O)C1=CC=CO1,-59.53
O=C1CC23CCC12CC3,42.19
CC1=NC(=N)N=C(C)O1,-10.54
CC1C2C3CC3(C)C12,54.00
CC1C2COCC12C#N,10.95
CC(=O)C12CC(C1)CC2,-20.28
C1C2NC1C1=C2NN=N1,133.54
OC(CC#C)C1CC1O,-7.52
OCCOC12CC1CC2,-41.10
C1CC23COC(CC12)C3,-4.68
C1CC11C2C3CC=C1C23,150.45
N=C1NC(=N)N=CN=C1,82.80
N#CC1CC2(NC12)C#N,122.04
CC1CNC2=CNC=C12,37.71
O=CC1(CC(=O)O1)C#N,-50.77
CC#CCC1NC1(C)C,54.98
C1OCC1C1CCOC1,-55.38
CCCC1COCC1O,-96.52
OC1C2CCC(=O)NC12,-60.07
CC#CCC(=O)N1CC1,35.26
O=CC1NC11CCOC1,-31.38
CC(CC#N)C#N,43.82
CN1N=NC=C1NC=N,68.69
OC12CC1(CC#C)OC2,33.33
CCC12CC(C)(O1)C2C,-7.81
N#CC12NC3CNC1C23,114.10
CCC(C#CC)C(C)C,8.23
CC1=CC(C#N)N2CC12,84.35
CC12C3CC3C3C1CN23,104.30
CC(=O)C1(O)C2CC1O2,-46.30
CCC1=COC(=O)N=C1,-55.72
CN=C(N)C1=CC=CO1,1.63
CC(C)C12C3C4C1N4C23,129.14
CN1C=NC=C1N(=O)=O,14.42
C#CCC#CCCC#N,132.95
CC12CCC1CC21CC1,46.86
N=C1C=CC(=O)N1C=O,-35.48
O=CC(=O)CCCC#N,-41.04
C1CC1C1OC2CC1C2,13.37
O=C1NC2CCC1CC2,-49.36
N#CC1CC2C3OC1C23,55.08
CC1OC2(C)CC1C2,-26.83
CC(=O)C1C2NC2C1O,-22.93
CC#CC1CC(CO)C1,14.81
C1C2C=CC11C=CCC21,98.96
CC12CN1CC(O)C=C2,8.25
OC12C3C4C1C4(O)C23,61.60
CC(C)(O)CC1COC1,-81.76
CC1=C(N)C(F)=CC=N1,-32.32
CN1C2C3OC2(C#C)C13,143.40
CN=C1NC(C)CC1=O,-23.97
CC1NC1C1=CNC=N1,50.18
O=CC#CC#N,64.92
CC1CC1C1CC(C)O1,-20.67
CC1=C(OC=N)C=NN1,13.92
CC1OCCCC2OC12,-63.70
CCCC(C)(C)C1CC1,-19.41
CC#CC1CN(C)C1=O,18.52
CCC1=CNC(O)=C1C,-33.70
C#CC#CC1C2CCN12,168.00
CC(C)C1=NN(C)N=N1,36.85
NC1=CC(=O)C2CC12,2.66
COC(CCCO)C=O,-122.09
CCC1COCC1CC,-64.87
O=CC1C2CC3(CN3)C12,51.89
CNC(=O)C(O)C(N)=O,-137.00
O=CC1N=C2CC3C1N23,107.68
CCC1=C(NN=C1)C#C,81.69
CC(C#N)N(C)CC#N,58.41
CN1C=CC(=N1)C1CN1,63.21
[NH3+]C1C2CN2C1C([O-])=O,-25.83
O=CC1C=CC2CN12,34.62
CC1CC(CO)=CC1=O,-70.33
CCCCC(C)C#N,-9.25
CNC(=O)C12CC1CC2,-11.54
CNC1=CNC(C=O)=N1,-3.08
CC12CCOC1C1CN21,19.56
CC12CCC1(C)OCC2,-41.68
CC#CC12CC1C(=O)O2,18.42
CN=C1OC2CC12O,-10.72
COC1CCC(=O)NC1,-90.72
COCCC1=NNC=N1,-10.39
CC1OCCNC(=O)O1,-134.19
CCCN=C(OC)C#C,14.08
CC12C3CC1(OC23)C#C,100.11
CC1=CON=CC1=NO,22.11
CN1N=NC(O)=C1C,-2.25
CC12C3CCC1(C)CN23,41.38
O=C1C2OC1C1CC21,8.90
OC12CC1C(C2)N1CC1,40.04
COC1=C(C)C=CO1,-55.51
C1C2CC3OCCC13O2,-27.15
N1C=NC2=NON=C12,80.16
CC1C(O)C2NC12C=O,-23.36
CC12CC(C)(C1)OC2,-27.21
CC(O)C1CC(C)C1O,-89.19
CC(O)C1OC(=O)C1N,-112.79
CC#CC1=CNN=N1,101.13
O=CC12CN1CC2,24.93
CC1=NOC(=N)C(N)=C1,19.93
ON=C1CNCC1=O,-12.07
O=C1COC2CC12C#C,23.81
OCC1=CC2OCC1O2,-68.62
ON=C1C=CCC11CC1,38.80
CC12C3C4C3C(=O)C1N24,65.37
CN=C(OC(C)C)C#C,9.78
CCC1CCNC(=O)N1,-67.13
CC(O)C1=C(N)ON=N1,-28.37
CN(C)C1=NCC(=O)N1,-31.67
CC1CC2NC(=O)C2C1,-33.78
O=CCC12CC1OC2,-15.49
O=C1NCC(O1)C1CO1,-95.29
N=C1OC2CCC12C#N,47.37
N#CCC12CC3C1N3C2,115.09
CC(CC1(O)CC1)=NO,-35.09
CC(C)C(O)(C#C)C#N,35.34
CN(C=N)C(=O)CC#N,-2.08
CC1NC1(C)C#CCO,28.96
CC1C2CC1(O)C21CO1,3.10
CC(CO)C1NCC1=O,-57.39
CC1(O)C2CC1(CO)C2,-33.94
C1NC1C1=NON=C1,71.14
COC1C2CC2(C)C1O,-46.60
O=C1NCC=CNC1=O,-51.95
CC1(O)C2CC1C(=O)N2,-49.72
CC1(C)OCC2CC1C2,-33.59
N=C1NC(=O)C2CC1C2,-9.46
OCC12NC1C1CC2O1,6.87
COC1=CN=CO1,-44.43
C#CC1=NCCN=CN1,99.04
CC1(C)OCCC1C#N,-27.00
N=C1OCC2OCCC12,-62.16
CC#CC1C(O)C1C#N,59.66
OC1CC(=O)CC11CC1,-56.43
C#CC1(CN1)C1CCO1,72.07
CC1=CNC(O)=C1CO,-66.03
OCCC#C,7.76
C#CC(C1CC1)N1CC1,110.59
O=COC1(CC1)C1CC1,-36.43
C1NC11C2C3C=CC1N23,131.16
CN1C2CC2(CO)C1=O,-33.48
CC1(O)CNC1(C)C=O,-60.82
OC12COC3CC1C23O,-53.15
CNCC1(CO1)C#N,19.31
C1C2C1C1C3COC1C23,39.22
OC1(CC1)C1COCO1,-91.21
CCC1CCC(=C1)C#N,27.24
CCC(OC)C1CN1,-26.53
C1C2C3CC=C4C1N2C34,146.35
C1C2OCC=C3CN1C23,60.31
CC(O)COC(C)C#C,-41.44
OCCCC(C=O)C=O,-110.77
CN1C=NC2=C1CCO2,6.06
O=CC12OCC1CC2=O,-45.73
CC1C(CC1=O)C#C,31.78
NC1=NCCN1C=O,-29.11
C1CC2CC=CCC2=C1,27.37
C#CCC1C=CC2CC12,98.60
OCC1CC2(CC2)CO1,-61.79
OC12CC1COC2C#C,12.15
OC1COC1CCC#C,-7.66
O=COC1CC11COC1,-64.09
OCCNCC(O)C#N,-55.14
CC1=CCC2(C)COC12,-13.48
CC1C2N1C(C)C2=O,11.85
CC#CC1CCC=CC1,51.96
CC(CO)CCCC=O,-98.91
OC1=NOC(=N)C(=N)O1,-32.81
CCC1=NC=CN1C=O,-20.00
OC1C23CCOC12CO3,-34.60
CC1(CO1)C(CO)C=O,-93.24
FC1=COC(=O)N=C1F,-140.42
FC1=CNC(=N)C(F)=N1,-55.03
CC1C(C)C(C)(C)C1C,-25.55
CC(=O)N1N=CC=C1N,-12.82
CC12CC3(C#N)C1CC23,108.09
O=CC1=NN2CCC2=C1,47.49
N=C1NC2=C(OC=N2)O1,4.57
OCC1CCCC2CC12,-33.59
CCC(CO)OC=O,-140.56
OCC1OC1C(O)C#N,-57.97
CCC(C1CC1)C1CC1,17.39
CN(C)C(CN)C#N,24.68
CCCN1C2CC(=O)C12,12.29
OCC1=CCNCC1=O,-51.60
CC(O)(C=O)C#CCO,-58.69
CC1=CC2=C(N1)N=CN2,47.87
CC1(C)C2C3NC3C12O,56.58
CC1CC1N1C=CC=C1,41.09
OC1C2CC=CN2C1=N,28.43
O=CN1CC(=O)CN=C1,-45.94
C1CC1C1CC2CCC12,52.17
NC1=CNC2=C1NC=C2,61.05
CNC1=NN(C)C(=N)O1,-2.36
CC1CC(C#C)C2OC12,36.75
CN1CC(=O)C11CC1,13.92
N1C=NC2=C1C=CC=N2,49.11
CC(=O)C1NC1C#N,24.96
C1C2C3C4C5C3C1C2N45,104.86
CCC12CC3CC1N23,64.56
CCCOC(C)C(C)=O,-106.38
CNC(=O)OC1CC1,-78.01
NC1=NC2=C(N1)C=NO2,47.51
CCCN1C=C(C)C=N1,11.91
NCC(C#N)C#CC#C,140.76
CC1C=CC(=O)N1C=O,-61.71
N#CCC12CC1C1NC21,128.42
COCC#CC(=O)C#N,28.65
COC1=C(N)C=C(C)O1,-53.59
CC1C2CC1OCCO2,-56.12
CC(C)=O,-55.02
CC(O)(CO)CO,-141.21
O=C1CC2OC3C(N1)C23,-18.91
N#CC12CC(N1)C21CO1,103.35
CC1NC=CC(=O)C=C1,-1.11
CC1NC11C=CC2OC12,43.16
OC1CC2C1C21CCO1,-6.74
CC1C(C)(C)C11CCC1,10.24
CCC(C)OC=O,-107.83
CC(C#C)C(C)(O)C#N,31.31
CC1C2CC(O2)C1(C)C,-26.42
CC(N1CC1)C(C)(C)C,-3.02
N#CC1OC11CCC=C1,37.93
CC1(O)C2CC(=O)CC12,-58.34
CC1(CO1)C(=O)NC=O,-99.54
CC1C2C(=N)OC12C=O,-7.36
N=C1OCC2C3CC3C12,26.66
N1N=CC2=C1N=NO2,81.82
O=C1CCC11CCC1,-6.05
CC1=CCC(C1)OC=O,-73.84
OC1C2CCN2C11CC1,35.99
OC1(COC1)C#CC#C,58.12
CC(=O)C1COC1,-58.00
CC1(O)CC(O)C1C#C,-15.14
COCC12CC3OC1C23,8.75
CC1OC2CC2(C)C1O,-64.35
O=C1CC=CCC(=O)N1,-66.77
CCC(C)(C)C(N)C#N,-0.69
CCCCC(C)(N)C#N,-3.17
O=C(C#C)C1=CN=NO1,65.33
OCCC1=CCC(O)C1,-73.55
OCC12CCC(CC1)C2,-48.23
OC12CC1OC1CC21,-12.98
OCC1=C(O)NC(O)=N1,-99.25
CC1(O)COCC11CC1,-62.31
CC1C2C3C2N1C3C#N,122.88
OC1CCCCC1C#C,-3.71
CC1(O)CC(O)CC1=O,-126.55
OC1CC1(C#N)N1CC1,49.76
CCC1C(O)C(O)C1=O,-107.74
OCC1=CC2CCC1C2,-14.80
CC1(CNC(=O)N1)C=O,-77.93
OCC1(CN1)C1CC1O,-32.74
CC1(NCC1=NO)C=O,-0.70
OC1CCC(=O)C1C=O,-104.20
CNC1=CC(C)=CN1,18.72
C1C2C1C1CC3CC2C13,70.48
COC(=O)CCC#N,-71.26
CNC1=CNC(C)=N1,14.70
CN1C=CC(C=O)=C1N,-10.02
C1OC23CCN4C2CC134,115.17
CCC12CC(C1)C(C)O2,-31.66
OC12CC1N1CC=CC21,47.74
NC(=O)OCC=O,-125.52
CC12CCC3CC1C23C,27.26
O=C1NC2=C(N1)OCC2,-43.65
OC1CC2CCC12O,-45.98
CN1CC=CC(=O)C1,-13.86
COC(CO)(C#C)C#N,17.81
OC12C3C=C4CC1C4C23,106.84
CC(=O)C1(CC1O)C=O,-94.09
C1C=CC23NC2C=CC13,81.20
OC12CC3C4C1C2N34,64.79
C1C2N3C1C21CCCC31,120.55
OCC1(CC=O)COC1,-91.13
CC1C2N=CNC12C#N,77.93
CC1OC=NCC1(C)C,-47.32
OCC12CN1CC1NC21,31.89
O=C1CN2CCC12C#N,58.59
O=C1NC2CC3OC2C13,-28.06
CN1N=CC(=N)N=N1,104.85
CC#CC1=NNC(O)=N1,41.44
O=CC1=CCOC1=O,-87.19
C1C2C3OCC3N=CN12,46.91
OC1C2CC(C3CO3)C12,-7.34
NC(=O)OC1=NC=CO1,-95.22
C1C2CC3OCOC2C13,-38.39
CC#CC(=O)OCC=O,-62.46
CC(O)C1(CO)CC1,-77.16
OCC1CCC1OC=N,-51.88
CCOCC1OCCO1,-123.64
CC12CCC(O)C1CO2,-71.36
CC1CCC(O)C(=O)C1,-94.80
O=CC1=CC2NC1C2=O,17.63
COC1CC(=O)C(C)=C1,-65.95
N#CC12CN(C1)CCC2,62.51
CC1(CO)CC(O)CO1,-132.65
CCC(=O)C1(CO1)C#N,-19.94
CCNC1=NC(N)=CO1,-20.81
OC1=NNC(=N1)N1CC1,27.26
CCC(O)C1COC1=O,-124.16
N=CN1C2CC2C1=O,32.62
CNC1=CC(=O)OC=C1,-59.20
CC1OC2CC1C1NC21,5.71
COC1C2COC1C2=O,-60.30
COC(=O)N1C2CC1C2,-20.05
CCC1OCC1(C)CC,-54.19
COC(C#C)C1CC1,35.87
CC#CCC(C)(O)C#C,52.01
OCC1NC1CO,-55.74
CNC1=NON=C1NC,33.26
OC1C2CC3COC2C13,-39.09
O=C1CC=CC=CCN1,-2.93
CN=C1N(C)C=CC1=O,-0.33
COC1C(O)C1OC,-89.78
COCC#CC1CCO1,0.08
O=CC12CC1OCO2,-64.56
O=C1OCC2OCC2O1,-131.95
CNC(=[NH2+])C(=N[O-])C#N,43.93
COCC1CC1C,-34.07
C1OC2CN3CC=CC123,45.85
CC1C(O)C2(C)CN12,-0.57
CN1N=C(O)C(N)=C1O,-46.51
OC1=C2NCCC2=NN1,21.39
OCC12CC3C(C1)C3O2,-45.06
NC1=CC(=N)N=C(O)N1,-8.71
CC1OC1(C)C(=O)C=O,-80.25
CC12C3CC1C(=O)OC23,-32.00
CC1C(C)C1(C#C)C#C,122.65
CN1CC(O)C1(C)C#N,4.95
CC1=NNC(CO)=C1O,-48.32
CC1C2CC2OC1=N,-8.33
CC(O)C(=N)OC(N)=O,-134.22
OCC1C2C3C4C3N1C24,84.18
CN1N=CC(C)=C1CO,-16.94
O=CC1=CNC(=O)O1,-92.60
CC(C)CC(C)=O,-71.22
CC12CCC1OC2C#C,55.27
CCC12OC1CC1NC21,15.68
CC1=CC=C2NCCN12,33.79
COC1C2CC1(C)CC2,-26.29
CCC#CCC(=O)C=O,-17.41
O=CC12CCC(N1)C2=O,-13.91
CC1OC11CC=CC1O,-41.08
O=C1NCCCNC1=O,-79.42
N#CC12OC1C1CC2N1,80.81
O=CN1CCC1CC#C,32.74
COC1CC2CC12CO,-40.68
NC(=O)OC1CCC1O,-122.52
CC1=NC(C#N)=C(C)O1,0.62
O=C1NC=CCC=C1,-5.05
O=C1NCC23CN(C2)C13,65.92
CC1CC23CC(CC12)O3,17.71
O=CC12C3OC1C(=O)C23,-1.43
C#CC1OC1C1CCC1,58.51
C#CCC1OC11CCC1,54.45
OC(C#C)C(=O)CC#C,43.16
O=CC1=CNN=C1,7.66
O=C(C#N)C1CCC1,15.31
OC1CC(O)C1=O,-92.86
CC1=C(O)C(=CN1)C#N,6.30
CC1(O)CN=COC1=O,-108.43
NC1=C(NC=O)NN=N1,15.20
C1CC2OCOCC2O1,-104.12
CCC1OC(C)OC1=N,-87.97
CC(O)C12CC=CC1O2,-38.47
CC1OC2C3CC3C12O,-6.16
OCC1COC1C#N,-24.44
C1C2CC11CCCCC21,44.43
CC(NCC=O)C=O,-62.95
CN1CC1C1OCCO1,-40.71
CC1CC2(CC2)C2OC12,-1.59
CC12NC1C1NC21C=O,80.16
CC1=NN(N=N1)C1CC1,74.77
O=CC1CC11C2CN1C2,75.44
O=C1C=CC2CC12C#C,72.95
CC12COCC3CC1C23,3.87
CC1C(CC11CO1)=NO,4.05
OCCC1C2CCC12,-5.14
O=C1CC23CC4C2C1C34,76.44
N#CC1CCC2CN1C2,66.34
CCC1C2CC(=NO)C12,36.54
CCCN1N=NC(N)=N1,42.79
NC(C#N)C(C#C)C#C,152.81
NC12C3C4N=C1OC2C34,134.56
COCC1COC1=NC,-52.01
O=CC12CN3C(C=C1)C23,69.18
NC1=C(OC=O)N=NN1,-15.44
COC(=N)N1C=NC=N1,13.72
CC(=O)OCC(C)=NO,-101.64
CC1OC1(C)CC1CO1,-47.79
CC1C(CO)N1CCO,-60.72
O=C1OC=CN=C1C#C,24.67
C1CC23COCCC12N3,17.89
C#CC1CC2CN12,116.40
CN=C1ON=CC(N)=C1,35.85
CC1=CC(=N)NC(=O)O1,-66.76
OC12C3CC=C1COC23,19.62
CCC12CC3C(C)C1N23,57.83
COC12C(C)C1OC2=O,-70.07
[NH3+]CC1=NC(=O)C=N[N-]1,10.11
CN1CC2=CC3NC3C12,105.72
N=C1OCOCC2CC12,-39.86
CC(CC#N)C(=O)C=O,-41.07
CC(C)(O)C#N,-27.67
CC1=C(O)NN=C1,-8.96
O=C(C#C)C1CC2CN12,90.85
O=CCOC1=CON=C1,-40.41
O=C1CC2(CN3CC23)O1,-4.48
CCNC1=COC=N1,-16.10
CC(C=O)C12CN1CC2,15.89
CC1=C(N)C(N)=NO1,4.81
CC1=NC2(C)CCC2O1,-23.65
CC1=CCOCC1=O,-59.72
CCC(C)OCCO,-111.56
OC1C2OC(=N)C1C=C2,-24.42
OC1C2OC3C(O)C2C13,-47.96
CN1N=CC(C=N1)=NO,67.90
C1OC2CCCCC1O2,-84.51
O=CN1C2C=CC(=O)C12,-1.98
CC1C=CC2C3CC3C12,63.18
CN1CC(=O)C1C#N,28.25
CC(O)CCC1CC1,-47.70
CCCC1CCC1OC,-48.34
CCCN=C(NC)C=O,-33.19
CC1(CO)NC11COC1,-32.26
CN(C)C(=O)C(N)C#N,-15.76
C#CC12NC1C1CCC21,141.30
CC#CC1(O)CCC1O,-21.95
O=CC12CC3OC1C2O3,-56.29
OCC1NC(=O)N2CC12,-45.83
OC1C(OC=O)C1C#C,-30.63
O=C1C2CC1C1OC1C2,-18.81
CCN1CC1(C)C=O,-17.77
OC1CC1NC(=N)C#N,31.85
FC1=CN=CNC1=N,-7.64
NC1=C(N)N(C=O)C=C1,-4.38
CC1CC1NC(N)=O,-41.16
CCC#CC1C2CC1O2,75.07
OCC1=CC=C(O1)C#C,6.92
CC1=COC(N)=C1C=O,-56.76
NC1=CC(C[NH3+])=C([O-])O1,-64.35
OC1=CC(CC#N)=CN1,14.37
OC1=NC=CC(O)=C1O,-103.85
CC#CC(=O)NC(C)=O,-39.77
OC(CC(F)(F)F)C#C,-161.95
CCC(=O)C1C2CCN12,12.05
CC(=O)C1CC2CCN12,11.78
CC(=O)C12CC3C1OC23,26.60
CC1(C)N2C3CC2C13O,49.00
CCC1COC1(C)CC,-56.36
CC12OCC1CCC=C2,-12.12
CCCC(C)C(C)O,-84.30
CC12C3C1C1(C)C2C31C,107.21
N=COC1OCC=C1,-38.52
C#CC#CC1=NC=CN1,137.08
O=C(C#C)N1N=NN=N1,132.90
CC1(C)C(O)CC1C#C,15.40
O=CC1=CNCCC=C1,-5.53
CNC(=O)C#CC1CN1,40.38
CC1OC2COC12C#C,25.94
C#CCC1=NNC=N1,94.12
OC1CCC2CC1O2,-61.88
CC12OC1C=CC21CN1,41.36
CN1CC(O)C1,-21.22
N=C1OCC11CN2CC12,55.91
CN1C(CC=O)C1C#N,31.73
CC1(C)OC2C3CC3C12,23.66
O=C1CC2OC3CNC123,13.60
O=C1NC=C2C=CCN12,0.29
OC1C2C3N2CC13O,9.52
C#CCC1=CN=NN1,110.57
CC(O)COC1COC1,-107.00
CC1C2CC2(C=O)C1O,-35.93
CCC1=CCCN1C=O,-35.94
N=C1CCC2CCC2O1,-16.12
O=C1CC2C3CC(C1)C23,10.01
C1OC11C2C3CC=C1C23,118.24
CN1CC2(CC2O)C1=O,-41.90
CCC#CC(C)(C)CO,-20.15
CC1CC1(O)C#CCO,-12.00
CC1C=CCCC(C)=C1,15.80
FC1=NOC(=N)NC1=N,-9.84
O=C1OCC(O1)C1CO1,-133.76
CC1(C)NC(C=O)C1O,-57.42
COCC(C)=NO,-50.36
CC1(CC(=O)C1)OC=O,-102.14
CCC#CC#CC(C)C,68.83
CCC12CC(CO)C1O2,-46.25
NC1C(OC1=N)C#N,30.84
CNC1=C(NN=C1)C#N,70.81
CC1(CC=O)C2COC12,-20.77
CC1NC=CC(=O)C1O,-69.49
CN1C2CN3C2C3C1=O,29.77
CC12OC3C1CC23C#C,111.95
CCCC1=NC=CN=N1,47.70
O=CC12C3CC1C1C3N21,90.84
C1C2CC3CC=CC3C12,41.45
O=CCCC1CC2OC12,-24.98
NC(=O)C(N)(C#N)C#N,30.87
CC#CCN1CC1C,71.07
CC(CO)C1OC2CC12,-37.27
CC12CC1OCC(=O)O2,-92.38
CC1CC2CCC=C12,34.99
CCC12CC3C4C(C14)C23,92.17
O=C1CCC(=O)N2CC12,-36.46
O=C1C=CC2(NC12)C#C,91.30
N#CC1C=C2CC3C2N13,181.74
COC1CC(=O)OC1=N,-106.70
OC1C2CCC1OC2,-70.72
OC1CC2C3CN=C1N23,48.98
COCC1=NC=NN1C,-9.23
CCC1CCC(C)C1,-36.87
CCC(CC=O)C1CO1,-62.18
CC#CC(C#C)C(N)=O,61.70
CC1C2C3CC3C12O,48.76
CC12CC1(N=CO2)C#C,62.15
OC12CNC1CNC2=O,-51.43
CC1CCC11CC1C#C,83.06
CC(C)(O)C1NC1(C)C,-49.99
NC(=[NH2+])C(=N[O-])C#N,45.89
C1C2OC3=C(OC=N3)C12,10.17
CC#CC1=C(O)NC=C1,29.55
OC1CC2NC2C1C=O,-39.72
CC1C2OCC22CCN12,38.99
OCC1CNC(=N1)C#N,14.19
CCCC1CC(C)C1=O,-48.23
CC1=NC=NN1CCO,-16.94
ON=C1CN2C3CC2C13,85.34
O=C1CNC1CC#C,50.26
CC1C(C)C1CC1CC1,16.53
OCC1C2CC2NC1=O,-61.41
CC1OC1C(O)C=O,-92.61
OC1CC11OCC1C#N,3.72
CC1=CN=C(N1)C#C,75.33
OCCC1C2C=CCN12,14.25
CCC1(C)CC(=O)C1C,-47.18
CCN1N=CC=C1C#N,57.17
C1C23COC12C1OC1C3,24.98
ON=C1CC2C(O)C12,12.10
ON=C1CC(C=O)C=C1,-7.61
CCC1=CC2CC1C2C,40.21
OC1C2CCC(O)C1O2,-96.47
CC1=CC2CC2CC1O,-11.05
CC1C2COC(=O)C12C,-73.92
CC1=C2OC=NC2=CN1,17.86
COC(=N)N1N=NN=N1,68.74
O1CC(C1)C1=CON=C1,3.63
CCC(C)C1CCOC1,-65.45
CN=C1NC(CO)=NO1,-26.10
COC=NC12CN(C1)C2,53.24
N#CC1=CN=NO1,67.63
NC(=N)C(=O)C#CC=O,14.91
CC1(C)CC=CC1(C)O,-44.54
O=COC1COC=NC1,-97.75
OC1C=CCC1N1CC1,11.35
OC1C2NC(C#N)C12O,18.60
C1NC1C12CC1OCO2,-6.35
CCC1CCCOCO1,-98.23
N=C1NC2C1OCC2=O,-15.09
CC1=CC(OC=N)=CO1,-33.87
CC1CC11CCC2OC12,-1.69
CCC1(CCO)CO1,-74.69
CCCOCC(O)CC,-116.06
CC1C2N1C(=O)C2(C)C,0.53
COCCCC1CC1C,-44.55
CCN1C(=N)OC=C1C,-25.26
C1OC=NC2=NNN=C12,43.01
CC(C)C12CC3C1N3C2,68.06
COC12CN(C1)C21CC1,60.54
CCN1CC1(C)CCO,-33.73
CCCC1=C(N)OC=N1,-27.16
CC#CCC(=O)CC#N,39.85
CC(CN1CC1)C#C,76.37
OCC(C=O)C(O)C=O,-144.39
O=CN1CC1CC1CO1,-21.09
O=C1CC2NCC2O1,-53.50
CC12C3OC1C(C#N)C23,74.44
CC12CC1NC(=N)C2=O,9.00
CCN1CC1(C)C#CC,61.40
CC1C2OC1C2=NO,42.58
CC12C=CC3CC1OC23,24.15
CC1OC=NC1C1CC1,-8.92
CC(C)CC(=O)OC=N,-94.91
COC12CC(O)C1C2O,-73.09
CC12OC(C=C1)C2C#C,87.83
CC#CCCC(=O)C#C,65.58
CC1C2OCC3(CC3)C12,8.20
O=C1CC2(CC2)C1,2.76
OC1COC1CCC#N,-36.77
CCCC1OCC(C)O1,-104.91
CC12OC(=N)C1C2O,-20.79
NC12C=CCC1OC2=N,17.03
CC(C)(NC=O)C=O,-85.30
CC1CC=C(C=O)C1C,-33.19
N#CC12CC1C1CC1O2,56.44
CCC(C)(C)NC(N)=O,-83.84
CC1(CC1C=O)OC=O,-93.15
CC1NC(C)(C#N)C1N,43.04
CC(=O)C1=NCCCN1,-32.33
O=C(C1CO1)C1CO1,-48.61
CC1CC2(C)CC2C1O,-36.60
CC(C#C)C1CCCC1,33.61
COC(=O)C1=NCCN1,-65.10
CC12C3CC1(O)CN23,37.31
CC1CC2CC2N1C=O,-22.65
CC1OC1(CO)CCO,-112.17
OC(CC#C)C(O)C#N,0.73
CC(O)CC1C(O)C1O,-112.44
CC1OC2CC2C1O,-56.32
OCC1=CN=CC=N1,-0.12
CC1OC2CC1(C)C=C2,-14.99
CN1C=CC2=C1OCC2,3.03
CCC1(O)CC1(O)C=O,-104.11
N#CC1C2C3C=CC1N23,124.48
CN1N=CC(CCO)=N1,-2.91
CC(O)CC1CN1C=O,-61.62
CC1COC(C)(C)C1O,-103.25
CN1C2C1C1CC2O1,46.82
CC1=CC2C(C1)N2C=O,11.18
CC1CC=CC2CC1O2,-5.01
C1OC11C2C3CC1CN23,35.62
C1CC(O1)C12CC(C1)C2,34.06
CN1N=C(N)OC1=O,-62.45
CN1C2C3C(C=O)C2C13,79.17
CC1CN=C2OCC=C12,-0.72
OCCC(=O)CC#N,-52.57
CC1CC11NCC1=O,8.99
CC1(CN1)C1CN1,53.40
CCC1C=CC2CC12C,21.79
CCC1(C)OC1C1CO1,-46.79
CC1C2CCC1C2C#C,74.04
CC(NC1(C)CC1)C#N,38.85
CCC(C#N)C1(C)CO1,-7.86
CC(=O)N1N=CC(O)=N1,-33.93
N=C1OC2C3C=CC1C23,38.32
OC1=C(NC=N1)C1CN1,17.59
CNC1=CC(O)=C(N)N1,-5.93
CCCCN1N=NN=N1,67.74
CCCC12CC1C=CC2,21.82
O=C1CC=CCCCN1,-32.34
CC1(O)C2CCOC12,-55.52
OC1C(=O)N2CC12C#N,22.48
O=C1C2CC3N1C23C#N,90.19
NC(=N)C1=CON=C1O,-21.52
COC(=O)C1(CO1)C#C,-34.75
CCC12CC(CC)(C1)O2,-5.46
COC1CC2C(C)C12C,-13.60
O=C1OCC2(CC2)CO1,-101.49
COCC1C2CC1(C)O2,-20.38
CN(C)C(C#C)C(C)=O,18.44
ON=C1C2C3C=CC1N23,102.54
CC1(COC1C=O)C#N,-15.01
COC(C#N)C(C)O,-60.18
CN1CC2(C1)NC2C=O,28.60
CC1(C)NC1(C=O)C#N,20.22
O=C1OCC(=C1)N1CC1,-31.64
CCC1OC1(CC)CO,-85.17
C1OC2C3CCCC2C13,-7.45
OC1=CNC(=N)C(=O)N1,-46.72
C1CC(C1)C1CCOC1,-30.29
CC(O)C1(C)CCC1,-49.61
O=C1CC2NC3C2OC13,1.90
CNC1=C(C=NN1)C#C,93.79
COC1CNC1C(C)=O,-53.08
OC1=NC=NC=N1,-9.47
O=CC1=CN=C(O1)C#C,25.02
CC1C2C3NC3C12CO,57.78
O=CN1C=CC=C1,-9.91
CC12CC1(C)C(=N)O2,5.46
N1C=CC2=NC=NC2=C1,58.29
C1OC2=NCCC12,16.48
CC12CC(C)(O)C1N2,-6.52
CC1CC2OC(C)C12C,-18.96
CC1CCC2CC12,3.81
NC1=CN(N=C1)C1CC1,65.26
CC1C(CCO)NC1=O,-78.71
CN(C)CC(=O)CC=O,-69.08
CC1C2C(O)C(C)(C)N12,-1.17
N#CCC12CC3C1CN23,134.16
